lat,lon,travel_time_mins
51.53414697581881,-0.1512062200360278,43.916666666666664
51.568055291617576,-0.219694439139814,58.35
51.57110818560719,-0.2126729634794365,52.3
51.5518210659431,-0.1741960099270015,50.0
51.56539687563291,-0.1721379523821925,70.53333333333333
51.563885073791575,-0.1811188195309172,63.68333333333333
51.59637005570942,-0.2205414074304452,75.65
51.59055218807355,-0.2210712274639619,67.4
51.54887384672508,-0.1488590082077668,51.45
51.5480040187275,-0.1973469237912393,50.916666666666664
51.557514651715,-0.1900893890390727,61.4
51.55572569081416,-0.1997596879762821,38.61666666666667
51.60772982389726,-0.2384300715938418,66.2
51.62522922836644,-0.2390269870413866,90.21666666666667
51.54403526248744,-0.1748362538106979,50.083333333333336
51.54711661770733,-0.1851783451148154,43.55
51.58134006933725,-0.2667143280075119,66.61666666666666
51.59453587579592,-0.2516170665052544,69.66666666666667
51.55705177126211,-0.2451707219905465,51.9
51.5692076433369,-0.2454492697256274,51.85
51.56414928723285,-0.2500812697446861,52.56666666666667
51.58170601554372,-0.1995645973370761,57.36666666666667
51.537170269661495,-0.1153859475788606,43.35
51.580060456238,-0.1636343459326744,82.83333333333333
51.58188976751694,-0.1772489634584006,79.41666666666667
51.60654277390173,-0.1829341470685546,66.61666666666666
51.59965098905746,-0.1951610901673232,62.38333333333333
51.58745853305355,-0.0999580291420031,70.93333333333334
51.57293185841084,-0.0982977347704098,65.05
51.54955721629423,-0.1026860280116282,50.28333333333333
51.54304500387291,-0.1057532198872438,53.583333333333336
51.555980994792826,-0.0956496495908364,65.5
51.584660802044304,-0.1542229670933364,70.61666666666666
51.5659260089732,-0.1461646052173182,62.46666666666667
51.57822247425338,-0.1514940117530436,65.46666666666667
51.584643170406814,-0.110373156595879,64.71666666666667
51.57745924530364,-0.1096893319198898,64.88333333333334
51.61991976490758,-0.0646134844655767,79.73333333333333
51.61941899089537,-0.0445791002914989,81.53333333333333
51.63426010917292,-0.0502669665967492,80.21666666666667
51.60307897911934,-0.1495314676751277,72.11666666666666
51.59422326188302,-0.1528363871267281,74.45
51.62314569450582,-0.129550109113136,81.55
51.62455059140278,-0.1435913772557006,79.01666666666667
51.60582580363689,-0.1611341718919189,65.0
51.629212977517696,-0.1129659589009711,82.53333333333333
51.62141492201984,-0.1101222677488515,70.86666666666666
51.64790976062521,-0.1294892079317613,73.13333333333334
51.65205768033224,-0.1453728172588305,75.05
51.58530160309872,-0.0869619038388283,78.63333333333334
51.5633184840911,-0.0835814960088485,70.41666666666667
51.56982561149475,-0.0729346422897057,63.4
51.59357522277247,-0.0597109074849539,60.93333333333333
51.6044509766592,-0.0687294443223622,74.85
51.56228382396477,-0.1232356353435924,58.55
51.56946726779466,-0.1156276078289211,56.68333333333333
51.6323803584549,-0.151376609452859,76.1
51.64472877677272,-0.0992375328899,74.98333333333333
51.59987633335789,-0.101806038231193,66.16666666666667
51.607211754160026,-0.1060594838675812,82.05
51.52501288600331,-0.1178008251667264,45.13333333333333
51.5163112749059,-0.0820137077166494,40.15
51.50366077582314,-0.0800616143646656,50.4
51.52395506961432,-0.1077222587658912,38.46666666666667
51.51601753856906,-0.1091474163939678,42.95
51.52132355674488,-0.0607805332225263,49.35
51.504591938560296,-0.0600948367644604,56.733333333333334
51.50980623964764,-0.0428894596196607,65.11666666666666
51.52668042117923,-0.0613615885795569,46.95
51.52859655772433,-0.0320590061289992,55.7
51.53584075618499,-0.019558797576857,75.25
51.62932049913474,0.0017867528145198,81.76666666666667
51.63552280869219,0.0162147389456919,82.15
51.55601092973029,-0.0454101448992773,72.23333333333333
51.562674543002,-0.0497073811795192,65.8
51.56381880179907,-0.0393560848202354,71.21666666666667
51.52858519196958,0.0401832883006249,69.33333333333333
51.540992557017695,0.0497009447727779,63.916666666666664
51.56339435440671,0.0219668173797278,71.01666666666667
51.54940030071477,0.0147124768920712,67.15
51.53798152262699,-0.0622458513497829,63.333333333333336
51.54765950295377,-0.0679342043143878,60.95
51.54108090272309,-0.0369851561346909,68.03333333333333
51.55126808869738,-0.0377838053933893,70.58333333333333
51.563454809672,-0.0190613895864018,70.1
51.560973861241735,0.0053764671713416,66.01666666666667
51.55340172627868,0.0367029853368396,80.55
51.561145640526725,0.0514390525532377,87.6
51.53342351658178,0.0154933399222395,61.36666666666667
51.53781393808831,0.0281622420588471,68.11666666666666
51.522590308286574,0.0288428439923434,71.45
51.51034735574826,-0.024718088428064,64.15
51.51102443418953,-0.0117242083941167,65.65
51.53849390120307,0.0099548300176506,73.08333333333333
51.539643688414735,-0.0050433014263953,49.8
51.50615521477248,0.0145162390836096,75.55
51.50824287809405,0.0218378920345828,73.35
51.58025665633117,-0.0107516801826478,70.15
51.5904928802241,-0.0155453058648088,72.18333333333334
51.59327904992077,0.0250894354407993,64.46666666666667
51.58504289603636,0.0215337464473951,61.9
51.55234021826452,-0.0030370555208618,57.083333333333336
51.54539866622731,-0.0173498287147345,64.56666666666666
51.513101659137874,-0.0927731830233178,45.63333333333333
51.47764903288616,0.1288273113795744,101.1
51.47114785624096,0.0210160552205101,79.78333333333333
51.44695815097772,-0.0259144553253676,88.83333333333333
51.44152886232766,-0.0359704794034271,82.11666666666666
51.45751216214833,-0.0318261103755586,89.83333333333333
51.484819001185365,-0.1026616975988469,62.35
51.48703000266928,-0.0798201654788681,63.81666666666667
51.45494688387186,-0.0073160164219871,82.06666666666666
51.4429024500014,0.0104631990537046,88.51666666666667
51.48762397831741,0.0321848791454306,70.48333333333333
51.49236872405762,0.0283256550514387,74.23333333333333
51.48059196188853,-0.0320889169945453,77.06666666666666
51.46298231397202,0.061331357179415,96.81666666666666
51.44868221033171,0.0575901860394742,86.71666666666667
51.48235553061909,0.0011258840398167,69.63333333333334
51.47781122275229,0.0013487255144979,93.55
51.49570498747746,-0.1097290738580308,52.016666666666666
51.47713034652208,-0.1054613277408259,64.48333333333333
51.45445962562026,0.0152860766922565,86.93333333333334
51.47093299798042,-0.0001427102731123,86.96666666666667
51.47286242583035,-0.0461238647540543,69.68333333333334
51.48040095102238,-0.0637401985838549,66.4
51.48618537091642,-0.0561173777220895,62.68333333333333
51.49994414915775,-0.0439151482948069,55.06666666666667
51.49720350570697,-0.0862180962259801,56.516666666666666
51.49868970396048,-0.0979549169701633,54.61666666666667
51.49319502882165,-0.0959990324339744,53.2
51.48027594290311,0.0905329892169961,94.15
51.4904901533154,0.0841099025428637,85.7
51.418558735388864,-0.0876985823909186,71.76666666666667
51.40812378532369,-0.0587581803719687,96.08333333333333
51.44433446203204,-0.0793098164465341,81.5
51.43864002837129,-0.0870288508225999,65.11666666666666
51.436162002314575,-0.0597911333281331,85.43333333333334
51.433482800975234,-0.0382433188039134,99.3
51.46138584371678,-0.0913049013403272,68.38333333333334
51.40188569828361,-0.0788264323380783,99.2
51.3984867506346,-0.0697818845600629,94.63333333333334
51.42541001195277,-0.0380708593447682,88.35
51.42016402723094,-0.053189081717589,63.86666666666667
51.43664229858288,-0.105929704152177,74.21666666666667
51.49253785547267,0.0985438018911767,97.11666666666666
51.50112836727992,0.0962395902667217,88.76666666666667
51.44772749149557,-0.1252256108626704,79.55
51.444856072182624,-0.1138926642954435,72.16666666666667
51.49605098401014,-0.165046168427585,37.483333333333334
51.50101669651832,-0.167569845355945,30.066666666666666
51.45851749820057,-0.1423579092168748,62.05
51.45923603502855,-0.1525875831639207,63.36666666666667
51.471809400277095,-0.1551990769930307,55.333333333333336
51.48196984986464,-0.1880048315578895,40.43333333333333
51.48480801232953,-0.1960442652444252,32.483333333333334
51.47573988091009,-0.1990177480550179,40.65
51.494348348615226,-0.1721379830265476,32.016666666666666
51.46849846546743,-0.1103170986688593,72.13333333333334
51.48783236028502,-0.1195695488100078,55.766666666666666
51.47187018969576,-0.1248235626523563,46.86666666666667
51.47853314660295,-0.1194164348312909,60.56666666666667
51.48660983047478,-0.1811017836976262,34.03333333333333
51.43971103677793,-0.1480827325050914,73.01666666666667
51.44537347426544,-0.138116163167348,74.41666666666667
51.481807547185205,-0.2565405051896978,26.783333333333335
51.47040118158387,-0.2435300807017272,50.95
51.451288703568885,-0.2710794630370942,60.75
51.459919823849575,-0.2676376614796538,45.61666666666667
51.47473855159357,-0.2286910157707238,47.56666666666667
51.46247665384961,-0.2136447739992404,33.166666666666664
51.45689337728128,-0.2300945877743252,47.35
51.42941447403268,-0.1300214692640534,69.43333333333334
51.437714277159415,-0.1278014915948404,65.23333333333333
51.43161358117327,-0.138182444147715,69.95
51.43858909183635,-0.1830656593803262,64.76666666666667
51.46284665037496,-0.1838693881844638,39.016666666666666
51.41386016825352,-0.1810818075532224,64.25
51.42552447272693,-0.1918680430346072,63.65
51.41349274264083,-0.260342356758301,70.15
51.39976451231747,-0.2402697850463502,65.36666666666666
51.52223150148451,-0.2157615082579532,24.75
51.52993221489284,-0.2068041251307207,33.78333333333333
51.52387464903425,-0.1780199106535731,33.96666666666667
51.51801711119861,-0.2694749477162493,17.9
51.49370750503603,-0.2607052812329265,19.05
51.49938181738218,-0.2621696975588444,22.766666666666666
51.509413317596994,-0.2526115815686443,15.816666666666666
