lat,lon,travel_time_mins
53.80591263075947,-1.5335382460016578,13.066666666666666
53.782686130169495,-1.596711023822085,36.31666666666667
53.76825392116436,-1.5575913416858231,25.75
53.798066961296726,-1.5736555514843544,24.083333333333332
53.77778246641952,-1.5391662761554386,22.583333333333332
53.83123434109618,-1.516630736214143,35.7
53.827329679715305,-1.5263437460242482,34.2
53.81483872727241,-1.523705822463361,29.816666666666666
53.860481912622106,-1.5927909616225844,56.0
53.80294428324013,-1.5417833274621966,17.383333333333333
53.85244751276208,-1.594096072067844,52.13333333333333
53.84949802767708,-1.60182983404245,50.45
53.81283163212482,-1.6159700289827763,42.1
53.765489184488175,-1.5475659081899948,31.316666666666666
53.78576898045985,-1.5300509732771357,28.8
53.83073876993059,-1.6123489999016902,31.716666666666665
53.81804278194184,-1.5605112510372752,45.11666666666667
53.83751047404498,-1.517399501051829,47.7
53.859247448624,-1.5066147036454092,45.15
53.85171334923041,-1.5207504425865337,28.333333333333332
53.798522688870094,-1.478957857766673,44.666666666666664
53.78398183164736,-1.498286029069644,60.083333333333336
53.77888882143738,-1.4779235089068918,134.55
53.75593634361306,-1.581071374233555,47.36666666666667
53.74531854850895,-1.517316984827715,43.3
53.812457486007816,-1.5311379184069107,24.1
53.79382444045932,-1.5959517577435651,27.583333333333332
53.800931993310925,-1.5768501679738656,29.266666666666666
53.76811264358234,-1.5683480246675996,38.733333333333334
53.8004500887552,-1.6073407085744758,26.733333333333334
53.75960369904857,-1.6107909405696288,78.96666666666667
53.7811906881956,-1.5200198934289164,38.96666666666667
53.781444679969816,-1.6439072586306165,70.16666666666667
53.80404681895943,-1.607310820845121,32.7
53.77580015735302,-1.668116152719767,403.9166666666667
53.85423576435168,-1.5110167004365012,31.916666666666668
53.83701654102212,-1.50751613411435,39.25
53.865271104652535,-1.508557476995381,54.85
53.80901905712896,-1.4648543755262913,38.11666666666667
53.84203854248805,-1.409419142819906,127.06666666666666
53.79399847970138,-1.472775814596078,104.08333333333333
53.86452735504843,-1.6249866717700674,47.4
53.87977682319203,-1.6041833448529377,46.31666666666667
53.83813774769209,-1.596834960809449,49.15
53.9109960445518,-1.5682052248000724,48.3
53.88147285524728,-1.567625692761602,113.76666666666667
53.94547265977055,-1.5621815013173477,74.03333333333333
53.79987365145643,-1.6429359699078965,24.183333333333334
53.85346235992552,-1.6795941065371434,63.3
53.80027139253976,-1.6615931332701417,48.416666666666664
53.90036301847404,-1.6955068460052127,53.65
53.82369660412094,-1.7084918313841604,58.3
53.85322464616627,-1.6397704306720122,32.71666666666667
53.86883387024083,-1.6962270828043902,37.016666666666666
53.8933878016104,-1.7061924482633917,60.68333333333333
53.91054461397823,-1.721134033754821,63.55
53.90230068516444,-1.6404735308351723,67.7
53.92163182985121,-1.656012062323993,118.25
53.97245474923463,-1.480820677169719,360.3666666666667
53.91842392607575,-1.4316492475062506,81.91666666666667
53.89558307421891,-1.3388431315756597,367.26666666666665
53.95174852646264,-1.2938229624794275,463.51666666666665
53.90657820748114,-1.2597851799908772,146.88333333333333
53.85369552349685,-1.2800599618815305,169.16666666666666
53.92381546913485,-1.2181910417307915,119.46666666666667
53.834438886225215,-1.4206373528013143,115.88333333333334
53.79995220533056,-1.34800692850508,130.28333333333333
53.79344454857166,-1.348372590480655,120.43333333333334
53.76660752053939,-1.503555283175985,46.2
53.7062557100424,-1.433149376785436,350.81666666666666
53.73876561768487,-1.4550196446046035,348.51666666666665
53.7610305884778,-1.6419869973130727,360.5833333333333
53.74852056663996,-1.6367994937080532,354.55
53.70269631855819,-1.5748612323317048,128.2
53.79893918941495,-1.698017859516057,44.9
53.789328762905306,-1.6975844162674465,71.45
53.78860768406393,-1.693177585729447,89.8
53.93673735478401,-1.8008618448461873,50.2
53.919908510676855,-1.8333182700163373,48.766666666666666
53.95199017758349,-1.8582444909267133,509.9166666666667
53.79663565572978,-1.7835022548710842,108.9
53.79442744202747,-1.7606627566587023,39.2
53.8379521926442,-1.7209729259058968,41.083333333333336
53.72085237838464,-1.5161643236222893,68.35
53.696950265099744,-1.4999566145554355,52.86666666666667
53.67072110139727,-1.4880501425979484,81.86666666666666
53.69601774583696,-1.3130115745294968,372.3
53.74346676200509,-1.3992217565942886,71.45
53.70742697695033,-1.4064909406369053,361.35
53.69320840937684,-1.6968172534390094,359.56666666666666
53.67088057342063,-1.6288676466582392,136.5
53.74427508502801,-1.6758858115636488,115.68333333333334
53.67964840278575,-1.7900013390134322,105.65
53.64441545436405,-1.7915902071207856,80.51666666666667
53.67115261426122,-1.7824272144648026,110.18333333333334
53.7782247344346,-1.5193690166778864,24.583333333333332
53.66130617594763,-1.394999072476991,359.4
53.841053404063736,-1.7787807800632138,42.53333333333333
53.7572100162095,-1.5287488115536163,48.88333333333333
53.86956681025541,-1.6744129075631171,67.9
53.715934361625216,-1.6698613464974836,85.86666666666666
53.831562228426186,-1.3561459597155745,38.166666666666664
53.91178935074446,-1.6673504241158206,68.81666666666666
53.69080473461285,-1.4480969666342838,374.8
53.75257577766283,-1.6673657698979802,130.63333333333333
53.76351035614096,-1.8576259933876889,347.26666666666665
53.68319314485063,-1.3440985418035118,49.7
53.799170989922345,-1.7472007194667498,43.55
53.82271450507645,-1.616449241495531,29.733333333333334
53.6563293086462,-1.8126239392985088,326.9
53.89008096984392,-1.471457816860206,64.91666666666667
53.92513392573296,-1.2569708444475778,114.11666666666666
53.735723833325146,-1.261003878944762,102.48333333333333
53.9376834056886,-1.7778138690076273,59.983333333333334
53.86713922026816,-1.4212402763038492,385.03333333333336
53.873821002615024,-1.2616589862962386,110.86666666666666
53.89306871103658,-1.680146539398867,82.68333333333334
53.71930885151394,-1.510169808276734,62.43333333333333
53.67198660434342,-1.45381257554522,341.2
53.88594481917658,-1.3138120352023352,150.86666666666667
53.894573034036654,-1.6082831760734666,89.98333333333333
53.6842747130087,-1.4061071370867329,384.43333333333334
53.80392010132951,-1.5083510129210145,26.316666666666666
53.85357752272676,-1.7147495337452228,37.46666666666667
53.81621786277314,-1.7297625651585935,62.78333333333333
53.71301555988797,-1.3715395172378544,388.1166666666667
53.93314076902524,-1.6574184583013871,102.96666666666667
53.61966381596984,-1.666162393215624,213.6
53.69435771104983,-1.256405021047581,405.28333333333336
53.87368861952254,-1.7940164186771614,139.85
53.69928986475027,-1.8305174418017685,328.71666666666664
53.667316411073486,-1.754838636539254,374.76666666666665
53.7229242617299,-1.3143426832467269,378.8333333333333
53.73915806646663,-1.6438008413336158,351.1666666666667
53.66560498240395,-1.604987102486669,192.18333333333334
53.646743254553,-1.7831268873126584,70.93333333333334
53.89509373163527,-1.5424872868780513,79.93333333333334
53.74569202674313,-1.7525623655207376,105.5
53.6228999459754,-1.3744418010043795,357.6666666666667
53.75650856561295,-1.7436128088790963,124.4
53.86311687937543,-1.3156981000074512,105.1
53.90502412753057,-1.7948520056609838,124.68333333333334
